OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010
57480.1052408897,54564.4095012042,54359.1229970147,53998.0730500696,53543.1070349328,53086.8501660927,52726.6898149836,52528.8263356662,52515.709085361,52666.7949924536,52933.4362146996,53255.4420536244,53569.4759418711,53817.8968562669,53948.4085275117,53945.2738646481,53837.6065909106,53679.9581983511,53526.6297777629,53407.9095352741,53327.3488809527,53265.8755212323,61895.5,61895.5,61498.9,61070.8,60616,60141.1,59654,59163.8,58679.9,58211,57764.3,57345.3,56957,56600.5,56275.6,55980.6,55710.1,55464.4,55241.1,55037.5,54851.6,54685.1
57480.1052408897,54299.4412891246,54528.8845423875,54662.8800440762,54684.0311115429,54587.5920882141,54381.5567492858,54087.6982117489,53735.3285565778,53349.6394266736,52945.8854610136,52529.1131524824,52088.2451493414,51596.6017581642,51027.4080168665,50371.4948789061,49652.4117930774,48921.9436269767,48243.7293575253,47674.391812914,47251.4120896266,46998.5413158006,55194.9,55194.9,54798.3,54370.2,53915.5,53440.7,52953.9,52464.2,51980.9,51512.6,51066.7,50648.4,50260.6,49904.6,49580,49285.1,49014.6,48768.8,48545.1,48341.4,48155.3,47988.4
57480.1052408897,54720.948833647,54342.0522590311,53864.9147569747,53319.0328840812,52722.8071897179,52090.0131623375,51437.9380864421,50792.9885255393,50182.612898801,49626.4173314877,49129.8509425595,48688.9805408439,48301.6901163261,47967.2020770908,47681.8363256916,47434.5714183416,47208.4366180087,46989.222792281,46771.6640128946,46564.2363071145,46380.4686058008,52704.8,52704.8,52308.2,51880.1,51425.3,50950.6,50464,49974.5,49491.4,49023.5,48577.9,48159.8,47772.4,47416.6,47092.1,46797.3,46526.7,46280.8,46057.1,45853.1,45666.8,45499.6
57480.1052408897,53494.7352341308,52827.9596175203,52211.5624367693,51660.7750632731,51170.4939300795,50712.6973730014,50257.6401957705,49787.3144078359,49293.9456834301,48778.3389938007,48249.5774598722,47727.1773424976,47242.4115859456,46833.5297178462,46529.8715072583,46347.5944424422,46288.9656450758,46332.8150250872,46433.1062911602,46533.099883054,46583.5611474651,49427.9,49427.9,49031.4,48603.2,48148.5,47673.9,47187.4,46698.2,46215.6,45748.1,45303,44885.4,44498.3,44142.8,43818.4,43523.7,43253.2,43007.2,42783.3,42579.2,42392.6,42225.1
57480.1052408897,52310.4144716998,51762.254143255,51493.4876722569,51484.1821904223,51682.1554904625,52010.6395688345,52369.0796975581,52645.5192029302,52741.9758950837,52597.0698748658,52189.7004762536,51542.9503479772,50715.5522836353,49786.7446799942,48832.8789154829,47915.641005025,47080.0850767472,46358.011987363,45763.4387259247,45297.0648813989,44944.0086380122,46222.1,46222.1,45825.5,45397.3,44942.6,44468.1,43981.9,43493,43010.8,42543.8,42099.3,41682.1,41295.5,40940.3,40616.2,40321.6,40051.1,39805,39581,39376.5,39189.7,39021.9
57480.1052408897,46317.0329693752,46164.1014211485,46054.8472001204,45952.4859563673,45812.2414971957,45596.5896328744,45298.412431522,44943.4381479079,44574.1609055899,44222.1039684884,43890.8450435877,43562.6869297656,43217.3949227679,42839.8313261754,42429.7087691734,41997.595930566,41563.8626962806,41163.4698977317,40839.715571427,40633.9787457553,40574.3136116932,48201.7,48201.7,47805.2,47377,46922.3,46447.7,45961.4,45472.3,44989.8,44522.5,44077.6,43660.1,43273.2,42917.8,42593.6,42298.9,42028.4,41782.4,41558.5,41354.5,41167.9,41000.4
57480.1052408897,57310.4753592998,56661.6660868598,56139.3557202808,55714.3200163208,55347.3466638532,55005.050535513,54661.2344232227,54309.1197940703,53965.7090791887,53669.3232337391,53462.0671053663,53374.8487832821,53420.4865215177,53595.4548251625,53869.5059713666,54173.9473360376,54417.1886667223,54521.0014392334,54451.2726526752,54232.0606456988,53928.7303838284,68406.4,68406.4,68009.8,67581.7,67126.9,66651.9,66164.5,65674,65189.6,64720.1,64272.9,63853.3,63464.5,63107.8,62782.6,62487.5,62216.8,61971.1,61747.7,61544.3,61358.8,61192.7
57480.1052408897,57366.0306095914,56955.0013690006,56411.8538163851,55784.3705267652,55127.2193494814,54487.3981447207,53896.6550643013,53359.1009317531,52850.6623446611,52331.7613416842,51764.3971830043,51121.6756111776,50394.8448322801,49589.3344313351,48732.4900582219,47867.0539375592,47032.5671568735,46251.5152096761,45522.1617164714,44828.9232347149,44153.0672263211,49155.8,49155.8,48759.2,48331,47876.3,47401.7,46915.3,46426.1,45943.5,45476.1,45031,44613.4,44226.3,43870.9,43546.6,43251.9,42981.4,42735.3,42511.3,42307,42120.3,41952.9
57480.1052408897,60227.4380461949,60213.7804130376,60116.8367245626,59845.1890885556,59341.9106917006,58595.8509750344,57636.3870275232,56512.8278220795,55282.0332883246,53997.9034188044,52711.3505624844,51465.8931509223,50285.9177214882,49183.1903129144,48166.4299915999,47247.4579329019,46437.4094796343,45747.4427936661,45187.0841057086,44771.8939380899,44527.6910795485,48101.5,48101.5,47704.9,47276.7,46822,46347.5,45861.1,45372,44889.6,44422.3,43977.4,43560,43173,42817.7,42493.4,42198.8,41928.2,41682.1,41458.1,41254.1,41067.6,40900.1
57480.1052408897,57658.4731204644,57618.9929629883,57288.0738102743,56652.1591825119,55736.7668376258,54596.3104183137,53308.1533509175,51972.5831545307,50698.4272946257,49574.4327369621,48654.3762837291,47961.9733060743,47497.25125168,47242.5630764341,47166.140131986,47229.780580008,47396.9940562672,47634.9453371222,47907.0258469542,48162.4729226237,48344.9424110873,51445.1,51445.1,51048.5,50620.4,50165.7,49691,49204.4,48715,48232.1,47764.3,47318.9,46901,46513.7,46158,45833.6,45538.8,45268.3,45022.4,44798.5,44594.3,44407.8,44240.6
