OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010
12842.8831919113,12207.6096295997,11719.712674709,11217.1452679126,10704.5557619127,10197.6910828976,9703.72201023753,9220.70636934266,8750.74204513092,8303.73362957885,7875.26780003205,7465.10226771723,7070.99655210135,6692.48346588748,6331.97067867593,5977.48678351993,5629.63008334901,5298.76370689256,4986.05775109244,4687.96222317078,4403.33855408498,4134.92265143834,11458.2,11458.2,10997.5,10518.7,10028.8,9535.34,9045.16,8564.32,8097.74,7649.09,7220.86,6814.48,6430.54,6069,5729.33,5410.72,5111.28,4830.67,4567.56,4320.76,4088.98,3871.74
12842.8831919113,13294.0105585483,12955.7100940924,12597.9315564155,12216.6435219667,11804.7222818931,11377.7407902234,10920.4210019339,10449.4970566233,9980.8406849914,9520.9492191828,9082.86914787373,8668.42814345882,8278.49920049828,7915.21171766469,7560.88773047613,7214.57622661653,6876.009085485,6540.05333989538,6217.03279409211,5890.34625438838,5570.97033516581,12936.7,12936.7,12476,11997.3,11507.3,11013.3,10522,10039.3,9570.16,9118.33,8686.47,8276.23,7888.42,7523.21,7180.26,6858.9,6557.4,6275.39,6011.7,5765.18,5534.63,5319.66
12842.8831919113,11637.1939429106,11247.2161408534,10832.5588338349,10411.9187771928,9988.24565413292,9581.43819702611,9182.87181558067,8807.34009643257,8455.70223453187,8126.81459563979,7819.20244771498,7524.40787310984,7244.56188889353,6986.94548566441,6729.44555207444,6477.98224613129,6222.95053838378,5980.42915095982,5752.43250703669,5536.70312870657,5341.03483354019,12777.1,12777.1,12316.5,11837.7,11347.7,10853.8,10362.6,9880.06,9411.16,8959.63,8528.11,8118.23,7730.78,7365.9,7023.24,6702.12,6400.78,6118.84,5855.21,5608.61,5377.93,5162.7
12842.8831919113,13022.7764168669,12515.8950827737,11985.2244803107,11422.0551089833,10843.6752683015,10265.918513183,9696.95805509647,9161.88184183378,8663.16521335579,8203.16151727075,7778.94658200951,7391.0250216583,7027.39020315677,6697.25891092996,6402.90396984137,6138.12828353314,5907.57366660777,5688.92876536487,5481.25318409786,5283.18560218701,5097.72069207161,12927.6,12927.6,12467,11988.2,11498.3,11004.3,10513,10030.3,9561.16,9109.35,8677.51,8267.29,7879.5,7514.31,7171.38,6850.03,6548.6,6266.65,6003.05,5756.58,5526.06,5311.06
12842.8831919113,11695.105276583,11205.4239061978,10698.3353980845,10175.4806203429,9646.47179556771,9118.09370943182,8607.9356894063,8128.02371266615,7679.57364342277,7284.49820081393,6924.00531063175,6599.86060135468,6312.16987325042,6056.20889775179,5825.08934803312,5615.18960727671,5418.58317338829,5241.25540450479,5073.36578953993,4914.16348861233,4766.33928743242,12611.8,12611.8,12151.1,11672.3,11182.4,10688.5,10197.4,9715.08,9246.44,8795.23,8364.07,7954.58,7567.51,7202.98,6860.64,6539.78,6238.7,5956.95,5693.38,5446.79,5215.96,5000.46
12842.8831919113,12755.6832134012,12301.0572907819,11825.9721890492,11342.4033905407,10857.846561846,10372.3149121861,9903.62044064434,9461.47671735268,9048.94923520597,8656.05700147918,8287.29748388744,7948.88228310225,7640.90251459124,7343.75901740153,7063.33423233647,6794.71163019298,6536.17468038974,6285.34584538112,6046.82718045006,5821.5470997382,5604.45869177049,13328.6,13328.6,12868,12389.2,11899.3,11405.1,10913.6,10430.5,9960.77,9508.24,9075.59,8664.52,8275.89,7909.92,7566.3,7244.4,6942.52,6660.32,6396.66,6150.36,5920.25,5705.88
12842.8831919113,12670.3741364062,12362.3467360999,11998.6163566063,11587.9984697735,11142.4602956797,10661.5007416119,10172.972583342,9690.69358021581,9227.33741334777,8808.57596602093,8423.51688138906,8075.41786035888,7747.77147634739,7429.01993811061,7123.5784509589,6834.6706007356,6563.77449953317,6314.89396477556,6087.84293675238,5873.10271443626,5665.4907952576,13090,13090,12629.4,12150.6,11660.6,11166.6,10675.2,10192.3,9722.94,9270.83,8838.66,8428.08,8039.95,7674.43,7331.21,7009.63,6707.94,6425.85,6162.2,5915.83,5685.49,5470.75
12842.8831919113,10815.0899403275,10403.362335379,10007.3214242312,9608.56204475212,9231.16555859492,8872.82462424822,8528.50197884874,8196.58439798603,7885.30456805182,7581.63719513711,7297.61922982635,7035.01419384468,6794.67340420127,6574.77630733931,6369.2135873053,6176.21116139213,5995.91099867399,5823.18073025286,5661.04031406981,5504.10493871516,5349.61386319108,13434.8,13434.8,12974.2,12495.4,12005.4,11511.3,11019.7,10536.5,10066.6,9613.89,9181.04,8769.75,8380.91,8014.74,7670.95,7348.92,7046.97,6764.73,6501.1,6254.89,6024.9,5810.69
12842.8831919113,12364.5389546543,11845.7702136715,11297.6233764599,10736.7150126358,10154.1035500326,9567.86621735139,8980.54835307577,8415.80362189985,7880.3065375766,7375.55018958532,6899.9674000261,6451.19120548665,6040.58019781832,5663.08742983064,5314.13756130395,4996.25405138269,4712.43654468769,4453.12229146275,4217.24351994377,4003.90383081444,3820.32365408022,11041.9,11041.9,10581.3,10102.4,9612.6,9119.3,8629.5,8149.3,7683.59,7236.04,6809.07,6404.05,6021.49,5661.28,5322.84,5005.3,4706.85,4426.93,4164.27,3917.63,3685.72,3467.94
12842.8831919113,11765.9980770725,11424.0849558223,11062.844573804,10679.2263542181,10291.0050304743,9893.43357931407,9505.19350510555,9128.63957841774,8770.14764611085,8433.84016316994,8112.77718197438,7803.54740438086,7510.49316741669,7236.92367178248,6965.80082788539,6708.00643729125,6447.01155490041,6186.6843829503,5925.67315327166,5674.88582679605,5434.30008768497,13219.9,13219.9,12759.3,12280.5,11790.6,11296.5,10805,10322,9852.43,9400.09,8967.66,8556.81,8168.4,7802.63,7459.19,7137.44,6835.65,6553.47,6289.77,6043.4,5813.13,5598.59
