OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010
14328.2677026201,14477.7956096263,13873.0744597513,13258.2992458481,12638.0238165944,12027.2950931429,11426.3556660911,10840.1389908701,10257.578440101,9686.86224198764,9135.51297087112,8593.74502839286,8062.08121468127,7548.99488374613,7062.3712483038,6593.68541752902,6147.42343683879,5723.53048459876,5332.827466326,4976.57167981398,4651.70892832172,4362.36572767251,13893.8,13893.8,13407,12891.3,12353,11799.1,11236.7,10672.7,10112.8,9562.21,9024.87,8503.81,8001.15,7518.29,7056.05,6614.75,6193.64,5793.1,5412.67,5051.71,4709.4,4385.39
14328.2677026201,11959.0282449038,11496.8940180545,11016.149469271,10530.9783984954,10048.1062681849,9573.10367520462,9114.26277365095,8669.08781202648,8231.58159944131,7812.4938972454,7398.71327317976,6993.06056777491,6598.01962301627,6230.58260391671,5883.12088315361,5552.81770135826,5229.31145136332,4920.63249542674,4619.88629933913,4338.17065558231,4073.77080002322,14550.6,14550.6,14063.9,13548.2,13009.9,12455.9,11893.2,11328.5,10767.6,10215.7,9676.82,9153.97,8649.41,8164.62,7700.49,7257.44,6834.86,6433.03,6051.61,5689.93,5347.32,5023.44
14328.2677026201,13877.0903445304,13406.2994575706,12890.095314603,12363.4840634385,11821.4953927963,11283.0357682148,10765.4751074243,10280.079405054,9828.67307657937,9417.57112436349,9035.00434192428,8682.61260990597,8341.93517066772,8008.3416130419,7702.17804208197,7403.90552618445,7115.85303763515,6828.59654906502,6546.77761104594,6262.68801349026,5989.13532844256,16851,16851,16364.3,15848.8,15310.6,14756.2,14192.5,13626,13062.4,12506.9,11963.7,11436,10926.4,10436.6,9967.75,9520.47,9094.28,8689.77,8306.62,7944.31,7602.24,7280.4
14328.2677026201,13250.7656670159,12917.8575929624,12557.0367326566,12185.0279251184,11787.8958175999,11384.4054045029,10976.620109336,10559.7506427339,10141.3126695402,9729.0390930243,9319.90495294587,8912.22822416565,8510.06150995564,8093.04658049011,7667.56713551758,7240.45799569339,6823.56991849315,6416.29711163504,6039.36186133072,5695.23814865322,5382.72229579563,15015.8,15015.8,14529.1,14013.4,13475.2,12921.1,12358.2,11793,11231.5,10678.8,10138.9,9614.88,9109.12,8623.12,8157.83,7713.72,7290.01,6887.31,6505.22,6143.22,5800.52,5476.95
14328.2677026201,13266.600428813,12763.3362703176,12219.4372934949,11635.2282481842,11028.5055709459,10423.4558368134,9822.27698222355,9234.47782806158,8682.83220450237,8169.4363248709,7686.77822556583,7222.02907568445,6773.92686559837,6344.24714890941,5937.33625798329,5539.63197668485,5166.43004237804,4819.48881599253,4499.77717679062,4202.70263453172,3932.25619101255,13901.6,13901.6,13414.9,12899.2,12360.8,11806.9,11244.6,10680.5,10120.6,9570.03,9032.68,8511.59,8008.91,7526.03,7063.76,6622.44,6201.36,5800.88,5420.49,5059.53,4717.22,4393.2
14328.2677026201,12334.3681135677,11979.7588062956,11584.8537545705,11159.3850759294,10712.0940929165,10239.6840752235,9745.15936346395,9232.30568992687,8722.60607611956,8219.23202797066,7738.13514167517,7287.31112947492,6886.58320332544,6520.72384684172,6175.04072410841,5850.39054602589,5548.16565901989,5262.9999127064,4989.31107709561,4732.60252049754,4493.52803294251,15110.3,15110.3,14623.6,14108,13569.7,13015.6,12452.6,11887.4,11325.8,10772.9,10232.8,9708.58,9202.59,8716.36,8250.85,7806.54,7382.91,6980.27,6598.25,6236.3,5893.66,5570.14
14328.2677026201,14508.3828704474,14167.36605037,13781.2247773074,13355.295265805,12908.2459877507,12429.5710745243,11939.0237679997,11435.6095375265,10926.4064933594,10413.9927776796,9899.68653537325,9390.57023735771,8889.78242218571,8409.64510225455,7952.54760886456,7508.11765425099,7081.86224788809,6669.91108031952,6280.39659739124,5909.30249125599,5563.18641614446,15447,15447,14960.3,14444.7,13906.4,13352.3,12789.2,12223.6,11661.6,11108.1,10567.4,10042.4,9535.63,9048.62,8582.36,8137.37,7713.03,7309.87,6927.5,6565.35,6222.68,5899.44
14328.2677026201,13563.9456581378,13159.6849049086,12727.755592611,12282.6417317037,11835.9125406588,11371.5655009701,10912.813234318,10456.3709802762,10000.080736358,9553.07329961456,9119.29488084923,8688.29628825428,8261.48085413742,7835.78560278744,7438.6602554937,7043.61522507915,6655.26672874914,6273.72602076362,5902.96046789347,5542.38371972166,5201.57688347617,15201,15201,14714.3,14198.7,13660.4,13106.3,12543.3,11978,11416.2,10863.2,10322.9,9798.48,9292.27,8805.83,8340.11,7895.61,7471.69,7068.81,6686.58,6324.49,5981.78,5658.34
14328.2677026201,12027.8476897009,11638.6858884199,11220.8572647161,10771.8279542142,10307.608102548,9824.47570230728,9336.74735781209,8838.81566565543,8334.80273290107,7822.11407591213,7313.3851540526,6814.80417196575,6327.4145652269,5853.4791247883,5401.79234575207,4965.25143696546,4541.68511690163,4135.37929432759,3747.65323978675,3380.25519963701,3044.7471263232,12543.4,12543.4,12056.7,11540.8,11002.4,10448.8,9887.32,9324.85,8767.44,8220.08,7686.71,7170.18,6672.44,6194.68,5737.56,5301.23,4884.91,4488.72,4112.13,3754.39,3414.69,3092.6
14328.2677026201,13148.0979030841,12824.8480234936,12503.7291692724,12173.3543288254,11836.0814517182,11487.8213406405,11123.1361688876,10740.7512659031,10348.1263689527,9932.31728957751,9508.55256198659,9075.69515200803,8638.39125989308,8200.66139015341,7765.00245917729,7340.0119542026,6922.61969428252,6516.08166654471,6127.30346990662,5754.23016420963,5397.46550295022,15309.6,15309.6,14822.9,14307.3,13769,13214.9,12651.8,12086.4,11524.5,10971.3,10430.8,9906.14,9399.67,8912.97,8447.01,8002.29,7578.13,7175.11,6792.8,6430.66,6087.99,5764.64
14328.2677026201,15077.6860161003,14630.6356765857,14154.6710249083,13650.7918532531,13122.3786646682,12584.5299707733,12037.4387418896,11497.6314884728,10958.2094290533,10431.7406860044,9925.62121076496,9429.87278292414,8953.45119342368,8515.55946884142,8109.15189904443,7729.54109173348,7376.69764402704,7047.84898964065,6729.29886904624,6415.67815368768,6109.24074368681,17077.9,17077.9,16591.2,16075.7,15537.5,14983.1,14419.4,13852.6,13288.8,12733,12189.5,11661.4,11151.4,10661.2,10192,9744.44,9318.08,8913.47,8530.3,8168.08,7826.17,7504.57
14328.2677026201,13768.2441479873,13385.3316547447,12967.1910917474,12524.022918645,12073.5584858446,11608.4778464245,11146.089608216,10677.8807273794,10208.6487762457,9734.33490385768,9263.13689643606,8788.57594507794,8307.8971922101,7828.1490536979,7349.16705772151,6881.18569507847,6423.41758200483,5984.89269259284,5566.27125615186,5171.41284770411,4786.78031466842,14274.6,14274.6,13787.9,13272.2,12733.8,12179.9,11617.3,11052.9,10492.4,9941.06,9402.79,8880.67,8376.87,7892.86,7429.48,6987.13,6565.03,6163.65,5782.54,5421.06,5078.46,4754.49
14328.2677026201,14331.1694102462,13819.8612216861,13295.3276104939,12764.2596301491,12223.7278519503,11686.4214152224,11142.1091727583,10586.3785830769,10026.6325745382,9465.05654704165,8898.31809329041,8342.75408947662,7803.85003500426,7286.23756967102,6797.52893990703,6353.53931831067,5949.1715703634,5584.11250994706,5245.81996878363,4931.23468577148,4643.04971126752,14544,14544,14057.3,13541.6,13003.3,12449.3,11886.7,11321.9,10761.1,10209.2,9670.3,9147.47,8642.93,8158.16,7694.04,7251.01,6828.41,6426.64,6045.28,5683.65,5341.05,5017.17
14328.2677026201,13411.7173938549,12973.8417521229,12517.1490091396,12051.0717711726,11568.1949446144,11072.9114348337,10574.5055830877,10076.4549857885,9582.14315179292,9095.24322160401,8623.97306303074,8180.29162716257,7751.21192889367,7343.09795403258,6950.51596000703,6574.48039682792,6220.8980352691,5879.3189741769,5576.33597085643,5304.55507952829,5055.3632551369,15047.6,15047.6,14560.9,14045.3,13507,12952.9,12390,11824.8,11263.3,10710.5,10170.5,9646.43,9140.6,8654.52,8189.16,7744.98,7321.37,6918.75,6536.71,6174.71,5832.05,5508.48
14328.2677026201,12178.2239128863,11763.6572657472,11332.316464841,10886.3625072853,10432.5644465868,9991.08806306106,9551.81594908176,9119.83674941659,8695.69618613188,8282.2107492328,7882.82281689715,7501.2967517479,7135.29627444059,6784.02642683468,6432.8035018358,6079.51801641728,5726.413220799,5371.66708987972,5021.68327642366,4679.07732963484,4344.07163792716,14842.6,14842.6,14355.9,13840.2,13301.9,12747.9,12185,11620,11058.8,10506.3,9966.78,9443.22,8937.89,8452.33,7987.46,7543.72,7120.49,6718.16,6336.29,5974.37,5631.61,5307.91
