OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010
12842.8831919113,11879.882252574,11446.8615252019,11009.9986302862,10575.1943335725,10143.0560136622,9710.25789976061,9291.2749556943,8891.47321696153,8509.21658048289,8156.55778343464,7807.63349132305,7478.0816664092,7155.06730771579,6851.77252898992,6554.176166796,6268.17216062636,5998.36310800875,5744.61235702492,5505.37557999467,5299.10654065516,5108.21699396474,13602.9,13602.9,13372.6,12854,12322.5,11785.7,11251.2,10725.6,10214.6,9722.33,9252.01,8805.5,8383.75,7986.91,7614.58,7265.96,6939.57,6634.05,6348.54,6081.7,5832.2,5599.07
12842.8831919113,10388.8151748823,9921.0157320217,9463.32085583525,9014.82296508206,8580.67245941185,8168.16821286832,7780.2382576353,7419.00319513972,7085.84469989863,6778.24603178882,6492.5302105198,6228.31803856358,5988.22862299698,5767.45763081125,5571.53662927581,5394.41105130009,5233.04128025993,5096.46719007704,4972.08425501994,4850.35335965732,4736.49010465196,14148,14148,13917.7,13399.2,12867.6,12330.7,11796,11269.9,10758.2,10265.1,9793.77,9346.21,8923.4,8525.57,8152.38,7803.08,7476.25,7170.56,6885.15,6618.69,6369.83,6137.62
12842.8831919113,11587.0149982335,11068.9130211294,10542.2133089278,10014.2331873454,9504.96410466002,9015.98091567416,8550.7158037971,8104.27535201242,7680.56980747756,7288.79806187784,6918.28736969249,6577.13143267024,6260.83363947577,5962.72240783125,5681.89170451919,5413.48922105046,5158.36546728751,4916.06272673783,4680.2992160353,4454.58402716661,4242.936460245,13039.1,13039.1,12808.8,12290.2,11758.7,11222,10687.8,10162.8,9652.47,9161.21,8692.02,8246.74,7826.22,7430.54,7059.23,6711.43,6385.65,6080.5,5795.04,5527.93,5277.79,5043.66
12842.8831919113,12938.7382594339,12581.4595967197,12180.508270111,11743.268834898,11281.675810743,10789.5265721059,10278.2034914881,9747.54782819113,9213.20143856362,8683.8470052766,8173.40926077399,7684.12654718085,7215.25265597828,6773.87525225667,6359.55096816351,5975.43124704468,5622.08932083839,5300.81372512168,5023.02967135813,4772.14477444168,4552.73040234908,12507.5,12507.5,12277.2,11758.6,11227.1,10690.6,10156.7,9632.15,9122.64,8632.41,8164.41,7720.42,7301.21,6906.78,6536.59,6189.73,5864.62,5559.85,5274.5,5007.18,4756.52,4521.51
12842.8831919113,11560.2351081699,11219.5894895773,10855.3436481756,10475.9623099364,10094.2663763103,9711.92493880083,9323.63015720381,8956.60072253306,8587.8049293052,8235.3346308768,7894.66292537488,7575.85168959866,7276.37435235931,6996.87648201085,6741.32743585858,6496.18013334222,6257.76956234254,6015.52619229137,5766.85503410589,5525.51413421735,5288.63786058274,13847.1,13847.1,13616.8,13098.3,12566.7,12029.9,11495.3,10969.5,10458.1,9965.47,9494.69,9047.7,8625.46,8228.17,7855.44,7506.49,7179.9,6874.31,6588.81,6322.07,6072.77,5840.01
12842.8831919113,12221.477822239,11949.3300346761,11651.3081137784,11330.9806719768,10993.2956827923,10639.3446760344,10277.7034945684,9921.84562700665,9559.73195401082,9192.6595130954,8817.56694035602,8444.32030824907,8083.10960676113,7729.74513629495,7390.40849067956,7069.97034574035,6775.49122748101,6495.2865963113,6233.45158476715,5995.53602540714,5776.88601175323,14306.3,14306.3,14076,13557.5,13025.9,12489,11954.1,11428,10916,10422.7,9951.15,9503.3,9080.21,8682.11,8308.69,7959.21,7632.22,7326.4,7040.95,6774.51,6525.78,6293.84
12842.8831919113,12189.1592864827,11770.9930401658,11320.551135218,10854.6326742356,10380.5783269851,9913.67274643263,9459.38221805899,9023.69169513677,8592.84272807736,8176.43390247115,7775.30921588859,7392.13929233038,7028.95883495286,6688.0154102664,6376.66128126975,6091.7475773463,5823.01653520748,5574.82743746117,5340.11443540084,5122.93757584576,4918.29233419338,13365.5,13365.5,13135.2,12616.6,12085.1,11548.4,11014,10488.6,9977.84,9486,9016.14,8570.13,8148.88,7752.51,7380.59,7032.3,6706.16,6400.78,6115.28,5848.32,5598.55,5365
12842.8831919113,12279.8944291696,11867.3271675076,11444.6898592398,11011.4468345239,10564.3076364235,10109.8236227326,9661.28751977252,9217.25706248473,8787.77167267808,8371.3758067005,7971.30217265807,7579.71270216973,7199.851604591,6829.75320570475,6470.76043919757,6130.38750822211,5816.36026304841,5526.12629216168,5256.36483830551,5010.6396258063,4782.99393430556,12973.1,12973.1,12742.8,12224.3,11692.7,11156.1,10621.9,10096.9,9586.7,9095.57,8626.52,8181.39,7761.02,7365.49,6994.31,6646.62,6320.88,6015.71,5730.24,5463.1,5212.92,4978.71
12842.8831919113,11934.9837112083,11641.6069327882,11317.0137843305,10968.2241551759,10597.2866409507,10217.500846669,9845.5274997515,9469.55437042053,9109.40340525264,8766.93990554175,8442.45444253686,8126.25961817504,7832.64233188869,7558.165478419,7297.22398225699,7045.56748312055,6801.99645802571,6569.2613131457,6344.73821189446,6126.00339499657,5908.49808805712,14616.8,14616.8,14386.5,13867.9,13336.4,12799.4,12264.4,11738,11225.8,10732,10259.9,9811.53,9387.9,8989.31,8615.46,8265.65,7938.46,7632.57,7347.17,7080.95,6832.56,6601.09
12842.8831919113,11653.7665674529,11360.1129594731,11048.4032861893,10729.5402823473,10409.6002470536,10081.5623560806,9758.3006990803,9439.93266558867,9133.29523616212,8833.49275368147,8544.43653285691,8258.74760570944,7977.60685251196,7690.4575284881,7401.05511592415,7124.19822502781,6846.10786273559,6574.00937009388,6300.54865693266,6031.01435082236,5749.82956728598,14676.6,14676.6,14446.3,13927.8,13396.2,12859.3,12324.2,11797.8,11285.5,10791.6,10319.4,9870.95,9447.22,9048.54,8674.61,8324.74,7997.5,7691.59,7406.2,7140,6891.66,6660.28
