OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010
67951.64283738,70712.5329504831,69535.5655716759,68245.8831540257,66853.9785051521,65340.5600907524,63722.1110105736,62150.0870181993,60712.7182847836,59373.0573575327,58073.8624361081,56755.3685819027,55499.7055096507,54349.1521521732,53332.6624257417,52429.0445713741,51494.1533945577,50517.7042432371,49554.6196002798,48672.1330868986,47891.6815493115,47284.3698568884,88611.4,88611.4,88220.9,87294.9,86280.9,85186.3,84022.4,82802.8,81541.3,80250.9,78943,77627.2,76311.2,75001.9,73705.1,72426,71169.6,69940.3,68742,67578.5,66453,65368.4
67951.64283738,67157.2054282008,65995.1725859098,64780.9899162688,63464.9547073937,62120.0523436612,60849.5871850218,59640.970581639,58468.6716864375,57421.6666579468,56451.0722668767,55557.7844652676,54659.6868848471,53734.1087389199,52807.3043370853,51937.8109310162,51164.6621297598,50554.2158613955,50017.3878152768,49372.5158554184,48592.1971941923,47799.1223832404,88232.8,88232.8,87842.4,86916.4,85902.3,84807.8,83643.9,82424.2,81162.8,79872.5,78564.6,77248.8,75932.8,74623.5,73326.6,72047.5,70791,69561.5,68363,67199.3,66073.5,64988.5
67951.64283738,66327.7252199844,65362.9192987123,64349.0612001259,63146.1598913825,61897.4033004143,60637.3884383309,59416.708324212,58255.8861159215,57040.0985834162,55691.4405065271,54325.8380191967,52949.4865803003,51693.5063821886,50432.1062446288,49096.9276263598,47727.1207199417,46322.8810085033,44936.2481352256,43612.9468357475,42368.7448220766,41226.2136939483,72243.4,72243.4,71852.9,70926.9,69913,68818.9,67656.1,66438.1,65178.7,63890.5,62584.5,61269.8,59954.1,58643.7,57344.2,56060.7,54797.9,53559.9,52350.9,51174.2,50033.1,48930.5
67951.64283738,61245.8950569551,60503.5884288208,59637.8167528057,58615.580304717,57623.000877257,56785.7173337761,56098.9409314151,55415.1837844415,54798.4653457021,54143.5637991141,53490.1868581683,52883.8389375788,52376.7275053891,51887.6145777826,51329.1262251162,50689.9265444627,49947.7773348964,49201.6193567788,48534.7764864683,48003.2765230196,47489.1492713742,86733.4,86733.4,86343,85417,84403,83308.4,82144.7,80925.1,79663.8,78373.7,77066,75750.2,74434.2,73124.8,71827.8,70548.3,69291.2,68061.1,66861.8,65697.1,64570.1,63483.8
67951.64283738,67228.1018417236,66700.8707543739,65916.4152584852,64965.4737305813,63868.4550439503,62557.2784404588,61149.8516751013,59718.8801352341,58280.2093263562,56821.8923976581,55259.6713942192,53608.599856457,51973.0837278281,50427.1064605815,48917.6684194116,47458.4432807741,46024.2847373478,44595.1432806804,43270.0080008441,42026.7163941057,40847.656775735,71435,71435,71044.5,70118.5,69104.6,68010.5,66847.8,65629.9,64370.6,63082.5,61776.6,60462,59146.3,57835.9,56536.3,55252.5,53989.3,52750.8,51541.1,50363.6,49221.6,48117.9
67951.64283738,63509.0148233417,63231.9543875347,62808.2152260371,62279.3580525587,61597.1852940885,60766.4349420499,59846.3316516524,58839.1168042924,57730.5793743812,56597.6252346407,55442.4581481946,54260.9826031008,53077.3438139981,51901.200982715,50693.864195961,49403.3420889906,48031.7418196207,46728.1480968993,45523.0432195333,44478.0117550296,43680.5658533114,78940.5,78940.5,78550.1,77624.1,76610.1,75515.8,74352.5,73133.8,71873.4,70584.2,69277.3,67962,66646.1,65336.2,64038,62756.5,61496.6,60262.6,59058.6,57888.1,56754.3,55660.1
67951.64283738,64005.2186890981,63612.9789924328,63116.0213827645,62462.9968239373,61563.5340521243,60438.1758145747,59272.890973949,58115.0860478834,57006.5429751582,55964.2712994348,54810.6824518263,53635.4923084255,52444.6200461746,51378.2012772195,50399.8762641164,49529.2062504295,48668.0013112363,47843.5836908253,47040.143565275,46268.9690469613,45582.5358640669,85980.4,85980.4,85590,84664,83649.9,82555.4,81391.7,80172.2,78911,77620.9,76313.3,74997.6,73681.6,72372.2,71075,69795.3,68538.1,67307.6,66107.9,64942.6,63815.1,62728.1
67951.64283738,62871.4901604372,62546.2565695438,62211.7712665903,61785.2169125185,61215.4013908864,60499.1302518034,59643.018757147,58649.3181201803,57592.4686384671,56425.7740950693,55329.7933959889,54341.0157283275,53603.0414746775,53066.8508692613,52551.629865485,51888.5805076454,51104.9518516607,50315.6775643583,49523.6398467976,48654.5423679752,47780.1091543564,83603.1,83603.1,83212.7,82286.7,81272.7,80178.2,79014.6,77795.4,76534.4,75244.6,73937.2,72621.7,71305.7,69996.1,68698.6,67418.4,66160.2,64928.6,63727.5,62560.6,61431.1,60341.8
67951.64283738,68109.4343470229,68427.4840951326,68612.7992807658,68478.8497735232,68053.2259351336,67443.9351784484,66711.4510413713,65741.0026854166,64540.8397071224,63122.311876798,61543.9594467771,59878.5826700914,58312.6741538972,56821.1358581623,55568.9410915675,54427.7623955532,53573.9121664735,52785.1492420574,51853.8252767057,50825.9959279573,49801.3418630617,85179,85179,84788.5,83862.5,82848.5,81754,80590.3,79371,78109.8,76819.9,75512.3,74196.6,72880.7,71571.2,70273.9,68994,67736.5,66505.6,65305.5,64139.7,63011.5,61923.7
67951.64283738,59136.9140037892,58490.9937580065,57887.0522021913,57250.827726686,56465.9040537083,55526.853478626,54521.3806768754,53547.0215706701,52622.0880078176,51739.4776895227,50857.7203280432,50033.6715323138,49233.1346145904,48457.3675256713,47736.8649391917,47024.6203819492,46288.4600173374,45474.7768353905,44714.3438740054,44020.9829735625,43348.3411591395,82948.7,82948.7,82558.3,81632.3,80618.3,79523.9,78360.3,77141.1,75880.3,74590.5,73283.2,71967.7,70651.8,69342.1,68044.5,66764.1,65505.7,64273.8,63072.3,61904.9,60774.8,59684.9
