OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010
57480.1052408897,51933.0467549817,51963.4881512637,52003.2310461862,52067.6089006026,52188.3913364675,52393.7460804696,52688.6395256496,53051.395885101,53430.6910339218,53752.1396766656,53937.6662518163,53935.392317504,53741.2716751193,53390.0736743657,52944.6844137203,52473.8267591016,52026.649582957,51621.2426623308,51244.2628173462,50862.4134692544,50437.6976915344,54369.5,54369.5,53972.9,53544.8,53090,52615.3,52128.5,51638.9,51155.7,50687.5,50241.7,49823.4,49435.8,49079.9,48755.3,48460.4,48189.8,47943.8,47720.1,47516.1,47329.9,47162.9
57480.1052408897,54697.7038931136,54313.2596570213,53905.5029940669,53524.1100335474,53203.3884943727,52968.3843745924,52837.2848095342,52810.6451817239,52864.1853143813,52959.5593159469,53058.0271179968,53124.7301071028,53128.7570769888,53049.6337219182,52877.2292343191,52617.4835475007,52290.3026681889,51911.8056961465,51486.2495034846,51004.5904083699,50456.618851544,55747.7,55747.7,55351.1,54923,54468.2,53993.4,53506.6,53016.9,52533.5,52065.2,51619.2,51200.8,50813,50457,50132.3,49837.4,49566.8,49320.8,49097.1,48893.2,48707,48540.1
57480.1052408897,50202.877456734,49771.5328129029,49481.1689829655,49321.715445632,49256.7342416371,49231.5939328052,49197.9371405378,49134.2132389538,49046.2152714772,48954.3840228987,48868.7430393202,48780.0198238398,48669.3999071982,48518.7086085919,48310.6298466167,48024.6972020773,47645.1087052225,47175.039988477,46643.546940985,46099.4183959202,45595.770102719,53165.8,53165.8,52769.2,52341.1,51886.3,51411.6,50924.9,50435.4,49952.3,49484.3,49038.6,48620.5,48233,47877.2,47552.6,47257.8,46987.1,46741.2,46517.4,46313.5,46127.2,45960.1
57480.1052408897,56049.6252078774,56122.9705158074,56291.2601181528,56542.0096184337,56861.6223127272,57218.4695777137,57562.774104438,57842.8969088295,58018.7614171105,58064.1067400123,57969.6045031611,57747.0463939942,57428.0400615653,57059.7787677579,56683.3829818657,56331.9496472955,56033.3258463849,55805.2775958781,55651.4961729686,55554.3856613861,55474.892315186,60994.5,60994.5,60597.9,60169.8,59715,59240.1,58753,58262.9,57779.1,57310.2,56863.7,56444.7,56056.4,55700.1,55375.2,55080.2,54809.6,54563.8,54340.3,54136.6,53950.9,53784.3
57480.1052408897,59503.7941596532,58957.9617413228,58281.476349984,57463.546685041,56513.0210715176,55465.3181026688,54369.0175493407,53282.4778364637,52258.381292137,51337.000334535,50547.2796456007,49901.535000352,49401.3225550109,49054.4659049364,48864.0147552144,48812.7195528206,48847.9604214536,48895.8815104841,48892.5798609759,48813.9506701739,48681.010688466,51246,51246,50849.4,50421.3,49966.5,49491.8,49005.3,48515.9,48033,47565.3,47119.9,46702,46314.7,45959.1,45634.6,45339.9,45069.3,44823.3,44599.4,44395.4,44209,44041.8
57480.1052408897,60987.001779037,60840.3044775583,60811.6504381855,60840.0357732841,60861.0979754861,60835.4147506831,60751.3293689365,60623.3864147904,60471.8428192029,60303.6940084421,60105.6345874758,59852.2848789298,59518.7539295813,59087.8686791865,58556.6480370536,57943.1771110423,57285.7582759604,56631.2096881754,56009.1801011511,55418.8574952512,54835.4627692747,53818.2,53818.2,53421.6,52993.5,52538.7,52064,51577.3,51087.7,50604.5,50136.4,49690.7,49272.5,48884.9,48529,48204.4,47909.6,47639,47393,47169.1,46965.1,46778.8,46611.7
57480.1052408897,51524.4447227569,51253.8355790058,51032.0276302979,50850.9897203185,50720.339371294,50675.2662103917,50767.5538402399,51038.541139553,51498.7932788568,52126.5700943358,52867.875326354,53643.4139746398,54358.8438003108,54925.1624431633,55280.6080536521,55401.0000160488,55304.6249224455,55043.4120288105,54681.015257413,54273.7931761971,53864.19748968,62668.6,62668.6,62272,61843.9,61389.1,60914.2,60427,59936.8,59452.8,58983.8,58537.1,58118,57729.6,57373.1,57048.2,56753.2,56482.5,56236.6,56013.2,55809.7,55623.9,55457.5
57480.1052408897,54964.8878566699,54710.5089450558,54452.7006902729,54150.1198078801,53759.2318683803,53248.250920403,52618.7085266612,51912.2078328154,51195.0207413436,50537.3357845516,49991.8662008598,49585.0040353885,49302.3760766301,49098.4899573039,48919.0115023892,48724.0769240935,48505.7738965103,48293.2383955475,48152.839652317,48170.0114934864,48421.129128043,53254.4,53254.4,52857.8,52429.7,51975,51500.2,51013.5,50524,50040.9,49572.9,49127.2,48709.1,48321.6,47965.7,47641.2,47346.4,47075.8,46829.9,46606.3,46402.6,46216.6,46049.5
57480.1052408897,53580.0454922735,53148.0292657201,52728.04621394,52346.8236990859,52031.7499121636,51809.9554777625,51689.8673645245,51650.0948419557,51647.0709575185,51637.4987011034,51599.0751761803,51528.279653741,51434.5487064517,51335.0999876518,51250.7774548225,51193.1826775353,51153.0760763891,51106.8648313764,51026.7508303504,50893.6930305764,50700.3616903456,53496.2,53496.2,53099.6,52671.5,52216.7,51742,51255.3,50765.7,50282.6,49814.6,49368.9,48950.7,48563.1,48207.3,47882.7,47587.9,47317.3,47071.4,46847.6,46643.6,46457.4,46290.3
57480.1052408897,59399.6557902111,59179.3785384815,58860.3048103956,58442.6383038842,57923.1661628225,57302.15904366,56586.6263416452,55790.7399753963,54936.4057100367,54056.3914022659,53193.855021096,52404.6116809392,51744.2559213043,51264.4726794867,50996.4007726531,50933.0917341021,51032.0034226318,51224.6824062274,51433.5470803185,51590.9344300198,51656.3380338764,52813.8,52813.8,52417.2,51989.1,51534.4,51059.6,50573,50083.5,49600.4,49132.5,48686.9,48268.8,47881.3,47525.5,47201,46906.2,46635.6,46389.6,46165.6,45961.4,45775.1,45608
57480.1052408897,52040.912342146,52278.3758548801,52604.2829367794,52944.1375400869,53216.5293262178,53357.0048457958,53334.4563161942,53164.87792055,52896.1108456139,52578.7890215298,52249.4882464452,51927.5491685473,51620.9030825963,51334.5482907357,51066.3402399212,50800.3701525821,50513.8615707759,50201.4765460715,49885.590000322,49603.5594202463,49382.8703592431,55086.8,55086.8,54690.2,54262.1,53807.4,53332.6,52845.8,52356.1,51872.8,51404.6,50958.7,50540.3,50152.6,49796.6,49472,49177.1,48906.5,48660.6,48437,48233.2,48047.1,47880.2
57480.1052408897,51970.4547389918,52349.710012561,52530.2819299514,52487.7193703846,52236.4147649176,51830.45948689,51356.3901029636,50922.4299252533,50622.3162391844,50504.1006903115,50568.9105762743,50782.7520121697,51093.1828861921,51438.4800057372,51753.8474038591,51982.3248439249,52082.6027188222,52029.4387329813,51818.366595517,51466.5089580775,51001.9718174638,48523.1,48523.1,48126.5,47698.3,47243.6,46769,46282.6,45793.5,45311,44843.7,44398.7,43981.2,43594.2,43238.8,42914.5,42619.9,42349.2,42103.1,41879,41674.6,41487.9,41320.4
57480.1052408897,56611.5298643357,56788.4261559419,56859.6807353523,56830.1451465692,56703.0353815861,56471.0582303196,56120.1416060355,55635.9822737907,55024.336632013,54314.651121913,53545.2208568079,52759.3033041122,52003.2721850145,51316.5092176519,50726.3929516273,50243.1945223061,49858.5584379372,49558.0827029196,49341.0374874282,49224.0863685687,49230.7454874115,53789.4,53789.4,53392.8,52964.7,52510,52035.2,51548.5,51058.9,50575.7,50107.7,49661.9,49243.7,48856.2,48500.3,48175.7,47880.9,47610.4,47364.5,47140.8,46937,46751,46583.9
57480.1052408897,50645.7908734195,50665.712180986,50790.6018066232,51002.5371853685,51266.9514900736,51530.8821975397,51736.2212859507,51835.0864478835,51802.3545255661,51636.3865724993,51350.5837680792,50971.3019395013,50537.3331798382,50092.2564700422,49675.3587354232,49313.9708817157,49012.6749463155,48760.056927238,48545.3017283671,48371.436889864,48257.4790918748,52779.8,52779.8,52383.3,51955.1,51500.4,51025.7,50539,50049.5,49566.5,49098.5,48652.9,48234.8,47847.4,47491.6,47167,46872.2,46601.6,46355.6,46131.8,45928,45741.8,45574.7
57480.1052408897,57331.0127004512,58199.7753560669,58975.3966699433,59620.3991459408,60092.5344019284,60340.8529152476,60323.0399431076,60029.2178212667,59491.7144080607,58774.0294254424,57941.551482646,57032.9444596489,56059.7948560871,55028.3657120806,53954.8668172405,52867.5531305442,51797.9405172992,50778.08388748,49844.5455771482,49038.1068865816,48397.2335356149,51890.6,51890.6,51494,51065.9,50611.1,50136.4,49649.8,49160.4,48677.5,48209.6,47764.1,47346.2,46958.8,46603.1,46278.6,45983.8,45713.2,45467.2,45243.4,45039.4,44853.2,44686.1
57480.1052408897,53182.7030231617,53146.3723341756,53209.7720140928,53354.4719717117,53550.0436373616,53768.9230530639,53984.1579411743,54156.176040145,54221.3003867619,54105.4480578318,53751.0419026777,53135.0913176469,52283.2020808501,51273.5851814929,50214.8545867648,49219.5044251881,48381.42971038,47760.7439293287,47376.8255989955,47219.0423851778,47252.5443475502,54946.4,54946.4,54549.8,54121.7,53666.9,53192.2,52705.4,52215.7,51732.4,51264.2,50818.3,50400,50012.3,49656.3,49331.7,49036.8,48766.4,48520.7,48297.1,48093.3,47907.2,47740.2
